title,island,locality,price,beds,size,link,date,ad_type
4 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1900,4,180,https://www.kyero.com/en/property/8001045-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,2250,3,146,https://www.kyero.com/en/property/8007746-apartment-long-let-santa-ponsa,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1500,1,45,https://www.kyero.com/en/property/7927188-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Penthouse in Portals Nous,Mallorca,Portals Nous,1850,2,100,https://www.kyero.com/en/property/8007767-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1200,2,110,https://www.kyero.com/en/property/8007779-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Penthouse in Port D'andratx,Mallorca,Port D'andratx,3000,3,145,https://www.kyero.com/en/property/7942539-apartment-long-let-port-d-andratx,2020-09-24,rent
1 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1590,1,135,https://www.kyero.com/en/property/8007790-apartment-long-let-santa-ponsa,2020-09-24,rent
1 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),900,1,60,https://www.kyero.com/en/property/8026581-apartment-long-let-illetes-ses,2020-09-24,rent
2 Bedroom Penthouse in Portals Nous,Mallorca,Portals Nous,1850,2,100,https://www.kyero.com/en/property/8048703-apartment-long-let-portals-nous,2020-09-24,rent
3 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1200,3,90,https://www.kyero.com/en/property/8048217-apartment-long-let-portals-nous,2020-09-24,rent
1 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),900,1,52,https://www.kyero.com/en/property/8029335-apartment-long-let-illetes-ses,2020-09-24,rent
2 Bedroom Apartment in Bendinat,Mallorca,Bendinat,1900,2,127,https://www.kyero.com/en/property/8048702-apartment-long-let-bendinat,2020-09-24,rent
4 Bedroom Apartment in Manacor,Mallorca,Manacor,1200,4,177,https://www.kyero.com/en/property/8007774-apartment-long-let-manacor,2020-09-24,rent
3 Bedroom Apartment in Pollenca,Mallorca,Pollenca,800,3,100,https://www.kyero.com/en/property/8001210-apartment-long-let-pollenca,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1300,3,95,https://www.kyero.com/en/property/7615643-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Bendinat,Mallorca,Bendinat,1200,2,70,https://www.kyero.com/en/property/7977423-apartment-long-let-bendinat,2020-09-24,rent
4 Bedroom Apartment in Calvia,Mallorca,Calvia,3500,4,196,https://www.kyero.com/en/property/7942622-apartment-long-let-calvia,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1300,2,98,https://www.kyero.com/en/property/8007768-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Penthouse in Santa Ponsa,Mallorca,Santa Ponsa,3000,3,208,https://www.kyero.com/en/property/7942559-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Son Serra De Marina,Mallorca,Son Serra De Marina,1100,3,121,https://www.kyero.com/en/property/8007791-apartment-long-let-son-serra-de-marina,2020-09-24,rent
4 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1900,4,180,https://www.kyero.com/en/property/8001045-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,2250,3,146,https://www.kyero.com/en/property/8007746-apartment-long-let-santa-ponsa,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1500,1,45,https://www.kyero.com/en/property/7927188-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Penthouse in Portals Nous,Mallorca,Portals Nous,1850,2,100,https://www.kyero.com/en/property/8007767-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1200,2,110,https://www.kyero.com/en/property/8007779-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Penthouse in Port D'andratx,Mallorca,Port D'andratx,3000,3,145,https://www.kyero.com/en/property/7942539-apartment-long-let-port-d-andratx,2020-09-24,rent
1 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1590,1,135,https://www.kyero.com/en/property/8007790-apartment-long-let-santa-ponsa,2020-09-24,rent
1 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),900,1,60,https://www.kyero.com/en/property/8026581-apartment-long-let-illetes-ses,2020-09-24,rent
3 Bedroom Penthouse in Palma de Majorca,Mallorca,Palma de Majorca,1600,3,114,https://www.kyero.com/en/property/7942626-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),900,2,61,https://www.kyero.com/en/property/7949217-apartment-long-let-illetes-ses,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,950,2,102,https://www.kyero.com/en/property/8007748-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1700,2,97,https://www.kyero.com/en/property/7942600-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),1500,2,85,https://www.kyero.com/en/property/7934774-apartment-long-let-illetes-ses,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1700,2,114,https://www.kyero.com/en/property/7942568-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,900,2,95,https://www.kyero.com/en/property/8049060-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1250,3,85,https://www.kyero.com/en/property/7942627-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,1320,2,63,https://www.kyero.com/en/property/7942586-apartment-long-let-port-d-andratx,2020-09-24,rent
2 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,2500,2,95,https://www.kyero.com/en/property/7959514-apartment-long-let-port-d-andratx,2020-09-24,rent
2 Bedroom Apartment in Costa D'en Blanes,Mallorca,Costa D'en Blanes,4000,2,204,https://www.kyero.com/en/property/7882709-apartment-long-let-costa-d-en-blanes,2020-09-24,rent
2 Bedroom Apartment in Bendinat,Mallorca,Bendinat,2500,2,146,https://www.kyero.com/en/property/7927146-apartment-long-let-bendinat,2020-09-24,rent
Apartment in Palma de Majorca,Mallorca,Palma de Majorca,550,1,45,https://www.kyero.com/en/property/8034818-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Port De Pollenca,Mallorca,Port De Pollenca,1000,3,110,https://www.kyero.com/en/property/7863199-apartment-long-let-port-de-pollenca,2020-09-24,rent
2 Bedroom Apartment in Santa Maria Del Cami,Mallorca,Santa Maria Del Cami,2300,2,140,https://www.kyero.com/en/property/8049032-apartment-long-let-santa-maria-del-cami,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2000,2,85,https://www.kyero.com/en/property/7811387-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1750,3,130,https://www.kyero.com/en/property/7892617-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Penthouse in Sol De Mallorca,Mallorca,Sol De Mallorca,2500,2,175,https://www.kyero.com/en/property/7852084-apartment-long-let-sol-de-mallorca,2020-09-24,rent
2 Bedroom Apartment in Andratx,Mallorca,Andratx,850,2,75,https://www.kyero.com/en/property/8058276-apartment-long-let-andratx,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1600,3,110,https://www.kyero.com/en/property/8007829-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1700,2,156,https://www.kyero.com/en/property/7870646-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Penthouse in Palma de Majorca,Mallorca,Palma de Majorca,1100,2,112,https://www.kyero.com/en/property/7817528-apartment-long-let-palma-de-majorca,2020-09-24,rent
4 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1950,4,192,https://www.kyero.com/en/property/7942578-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in El Toro,Mallorca,El Toro,900,2,1,https://www.kyero.com/en/property/7456542-apartment-long-let-el-toro,2020-09-24,rent
1 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,1500,1,49,https://www.kyero.com/en/property/7942541-apartment-long-let-port-d-andratx,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,2250,3,121,https://www.kyero.com/en/property/7844366-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1900,3,120,https://www.kyero.com/en/property/8007743-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,780,1,30,https://www.kyero.com/en/property/8026587-apartment-long-let-santa-ponsa,2020-09-24,rent
4 Bedroom Apartment in Port D'alcudia,Mallorca,Port D'alcudia,2800,4,264,https://www.kyero.com/en/property/7851414-apartment-long-let-port-d-alcudia,2020-09-24,rent
3 Bedroom Apartment in Muro,Mallorca,Muro,1950,3,2,https://www.kyero.com/en/property/7914080-apartment-long-let-muro,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1200,2,92,https://www.kyero.com/en/property/7915033-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Magalluf,Mallorca,Magalluf,1600,1,60,https://www.kyero.com/en/property/7942558-apartment-long-let-magalluf,2020-09-24,rent
3 Bedroom Apartment in El Toro,Mallorca,El Toro,1400,3,120,https://www.kyero.com/en/property/8027732-apartment-long-let-el-toro,2020-09-24,rent
4 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2500,4,180,https://www.kyero.com/en/property/7839932-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1600,2,130,https://www.kyero.com/en/property/8057425-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1950,3,100,https://www.kyero.com/en/property/8049369-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,850,1,55,https://www.kyero.com/en/property/7927186-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,1100,2,95,https://www.kyero.com/en/property/8007796-apartment-long-let-port-d-andratx,2020-09-24,rent
3 Bedroom Duplex in Santa Ponsa,Mallorca,Santa Ponsa,2200,3,196,https://www.kyero.com/en/property/7610031-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,990,2,110,https://www.kyero.com/en/property/7651237-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Santanyi,Mallorca,Santanyi,1800,2,110,https://www.kyero.com/en/property/8007776-apartment-long-let-santanyi,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,950,3,105,https://www.kyero.com/en/property/7855036-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2000,3,135,https://www.kyero.com/en/property/7855584-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),2490,3,95,https://www.kyero.com/en/property/8007813-apartment-long-let-illetes-ses,2020-09-24,rent
1 Bedroom Apartment in Calvia,Mallorca,Calvia,600,1,1,https://www.kyero.com/en/property/7903404-apartment-long-let-calvia,2020-09-24,rent
3 Bedroom Apartment in Bendinat,Mallorca,Bendinat,1300,3,150,https://www.kyero.com/en/property/7888608-apartment-long-let-bendinat,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1700,3,170,https://www.kyero.com/en/property/7887039-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Penthouse in Sol De Mallorca,Mallorca,Sol De Mallorca,2850,2,148,https://www.kyero.com/en/property/7708202-apartment-long-let-sol-de-mallorca,2020-09-24,rent
3 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),2490,3,82,https://www.kyero.com/en/property/7661226-apartment-long-let-illetes-ses,2020-09-24,rent
2 Bedroom Penthouse in Campos,Mallorca,Campos,650,2,113,https://www.kyero.com/en/property/7940979-apartment-long-let-campos,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1450,3,135,https://www.kyero.com/en/property/7942577-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1100,3,90,https://www.kyero.com/en/property/7927183-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1250,3,80,https://www.kyero.com/en/property/7839963-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Portocolom,Mallorca,Portocolom,595,2,51,https://www.kyero.com/en/property/7591886-apartment-long-let-portocolom,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1200,1,40,https://www.kyero.com/en/property/7757699-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Magalluf,Mallorca,Magalluf,900,2,52,https://www.kyero.com/en/property/7887131-apartment-long-let-magalluf,2020-09-24,rent
3 Bedroom Apartment in Porto Cristo,Mallorca,Porto Cristo,1200,3,120,https://www.kyero.com/en/property/5974251-apartment-long-let-porto-cristo,2020-09-24,rent
3 Bedroom Penthouse in Cas Catala,Mallorca,Cas Catala,3650,3,150,https://www.kyero.com/en/property/7855278-apartment-long-let-cas-catala,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1300,3,150,https://www.kyero.com/en/property/8007819-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,3500,2,62,https://www.kyero.com/en/property/7661232-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Ses Salines,Mallorca,Ses Salines,2000,2,141,https://www.kyero.com/en/property/7942592-apartment-long-let-ses-salines,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,3000,2,119,https://www.kyero.com/en/property/7942537-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Porto Cristo,Mallorca,Porto Cristo,1850,2,123,https://www.kyero.com/en/property/5223592-apartment-long-let-porto-cristo,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1700,2,147,https://www.kyero.com/en/property/6220840-apartment-long-let-santa-ponsa,2020-09-24,rent
1 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,1800,1,70,https://www.kyero.com/en/property/7574432-apartment-long-let-port-d-andratx,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1200,2,65,https://www.kyero.com/en/property/7779955-apartment-long-let-portals-nous,2020-09-24,rent
3 Bedroom Penthouse in Santa Ponsa,Mallorca,Santa Ponsa,3500,3,131,https://www.kyero.com/en/property/8007828-apartment-long-let-santa-ponsa,2020-09-24,rent
1 Bedroom Apartment in Can Pastilla,Mallorca,Can Pastilla,1200,1,60,https://www.kyero.com/en/property/7243441-apartment-long-let-can-pastilla,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1950,1,160,https://www.kyero.com/en/property/8057347-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Penthouse in Soller,Mallorca,Soller,1400,2,110,https://www.kyero.com/en/property/7243434-apartment-long-let-soller,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,850,1,40,https://www.kyero.com/en/property/7651517-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1299,2,60,https://www.kyero.com/en/property/7914941-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1150,2,95,https://www.kyero.com/en/property/7942557-apartment-long-let-palma-de-majorca,2020-09-24,rent
Apartment in La Bonanova,Mallorca,La Bonanova,1250,1,75,https://www.kyero.com/en/property/7886976-apartment-long-let-la-bonanova,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,780,2,70,https://www.kyero.com/en/property/7613000-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Calvia,Mallorca,Calvia,1300,2,79,https://www.kyero.com/en/property/7844970-apartment-long-let-calvia,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,900,2,68,https://www.kyero.com/en/property/7915034-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1600,3,185,https://www.kyero.com/en/property/7853529-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,780,1,37,https://www.kyero.com/en/property/7890531-apartment-long-let-santa-ponsa,2020-09-24,rent
5 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2600,5,470,https://www.kyero.com/en/property/7562445-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),2800,3,90,https://www.kyero.com/en/property/5819620-apartment-long-let-illetes-ses,2020-09-24,rent
2 Bedroom Apartment in Calvia,Mallorca,Calvia,2200,2,120,https://www.kyero.com/en/property/7708642-apartment-long-let-calvia,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2000,2,90,https://www.kyero.com/en/property/7807612-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1300,3,110,https://www.kyero.com/en/property/7812435-apartment-long-let-portals-nous,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,3000,3,150,https://www.kyero.com/en/property/7386282-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,3000,3,150,https://www.kyero.com/en/property/8007800-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,2000,2,180,https://www.kyero.com/en/property/6935776-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2400,3,130,https://www.kyero.com/en/property/7852019-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Pollenca,Mallorca,Pollenca,950,2,80,https://www.kyero.com/en/property/7942597-apartment-long-let-pollenca,2020-09-24,rent
3 Bedroom Apartment in Llucmajor,Mallorca,Llucmajor,1800,3,195,https://www.kyero.com/en/property/7214040-apartment-long-let-llucmajor,2020-09-24,rent
2 Bedroom Apartment in Cala Vinyes,Mallorca,Cala Vinyes,2500,2,120,https://www.kyero.com/en/property/7784298-apartment-long-let-cala-vinyes,2020-09-24,rent
1 Bedroom Apartment in Andratx,Mallorca,Andratx,700,1,50,https://www.kyero.com/en/property/8034155-apartment-long-let-andratx,2020-09-24,rent
1 Bedroom Apartment in Porto Cristo,Mallorca,Porto Cristo,1200,1,45,https://www.kyero.com/en/property/5223505-apartment-long-let-porto-cristo,2020-09-24,rent
2 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,3000,2,90,https://www.kyero.com/en/property/8007806-apartment-long-let-port-d-andratx,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,800,1,56,https://www.kyero.com/en/property/8034742-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Penthouse in Santa Ponsa,Mallorca,Santa Ponsa,3500,3,210,https://www.kyero.com/en/property/7542635-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,900,2,85,https://www.kyero.com/en/property/7274791-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),1200,3,80,https://www.kyero.com/en/property/7914938-apartment-long-let-illetes-ses,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,900,3,90,https://www.kyero.com/en/property/7890364-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1250,2,160,https://www.kyero.com/en/property/8049628-apartment-long-let-santa-ponsa,2020-09-24,rent
1 Bedroom Apartment in Palmanova,Mallorca,Palmanova,850,1,60,https://www.kyero.com/en/property/7605837-apartment-long-let-palmanova,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2150,3,100,https://www.kyero.com/en/property/7708397-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Palmanova,Mallorca,Palmanova,900,2,76,https://www.kyero.com/en/property/7680969-apartment-long-let-palmanova,2020-09-24,rent
1 Bedroom Apartment in Cala Mayor,Mallorca,Cala Mayor,750,1,60,https://www.kyero.com/en/property/7959060-apartment-long-let-cala-mayor,2020-09-24,rent
3 Bedroom Apartment in Can Pastilla,Mallorca,Can Pastilla,1700,3,120,https://www.kyero.com/en/property/7243442-apartment-long-let-can-pastilla,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1150,2,70,https://www.kyero.com/en/property/7927182-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Portocolom,Mallorca,Portocolom,800,2,80,https://www.kyero.com/en/property/7832766-apartment-long-let-portocolom,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1080,2,52,https://www.kyero.com/en/property/7784301-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Calvia,Mallorca,Calvia,2900,2,110,https://www.kyero.com/en/property/8007758-apartment-long-let-calvia,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1500,2,81,https://www.kyero.com/en/property/7844954-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1050,2,1,https://www.kyero.com/en/property/7419624-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1400,3,85,https://www.kyero.com/en/property/7558720-apartment-long-let-portals-nous,2020-09-24,rent
3 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,2300,3,170,https://www.kyero.com/en/property/7759418-apartment-long-let-sol-de-mallorca,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1490,2,130,https://www.kyero.com/en/property/7748070-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,2500,3,200,https://www.kyero.com/en/property/8026582-apartment-long-let-sol-de-mallorca,2020-09-24,rent
2 Bedroom Penthouse in Bendinat,Mallorca,Bendinat,2500,2,145,https://www.kyero.com/en/property/6990089-apartment-long-let-bendinat,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1100,2,54,https://www.kyero.com/en/property/7663689-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1375,2,2,https://www.kyero.com/en/property/7821149-apartment-long-let-portals-nous,2020-09-24,rent
3 Bedroom Penthouse in La Bonanova,Mallorca,La Bonanova,2050,3,140,https://www.kyero.com/en/property/7646322-apartment-long-let-la-bonanova,2020-09-24,rent
5 Bedroom Apartment in Bunyola,Mallorca,Bunyola,2500,5,230,https://www.kyero.com/en/property/6904009-apartment-long-let-bunyola,2020-09-24,rent
3 Bedroom Apartment in Palmanova,Mallorca,Palmanova,1100,3,100,https://www.kyero.com/en/property/7324309-apartment-long-let-palmanova,2020-09-24,rent
3 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,2000,3,180,https://www.kyero.com/en/property/7779947-apartment-long-let-sol-de-mallorca,2020-09-24,rent
4 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2000,4,150,https://www.kyero.com/en/property/7785168-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Penthouse in Palma de Majorca,Mallorca,Palma de Majorca,5500,3,300,https://www.kyero.com/en/property/7942590-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Duplex in Portocolom,Mallorca,Portocolom,890,3,2,https://www.kyero.com/en/property/7754802-apartment-long-let-portocolom,2020-09-24,rent
